id,slug,category,url,status
26280,the-phoenix-is-a-sustainable-neighbourhood-on-a-former-industrial-site,Arts & Culture,https://olivenetwork.org/Issue/the-phoenix-is-a-sustainable-neighbourhood-on-a-former-industrial-site/26280,pending
26279,educating-for-the-future-we-want,Arts & Culture,https://olivenetwork.org/Issue/educating-for-the-future-we-want/26279,pending
26278,sir-ian-mckellan-recites-shakespeare-on-immigration,Arts & Culture,https://olivenetwork.org/Issue/sir-ian-mckellan-recites-shakespeare-on-immigration/26278,pending
26277,national-gallery-launches-citizens-assembly-as-a-step-towards-inclusive-governance,Arts & Culture,https://olivenetwork.org/Issue/national-gallery-launches-citizens-assembly-as-a-step-towards-inclusive-governance/26277,pending
26270,an-unfinished-cinema-abbas-kiarostami,Arts & Culture,https://olivenetwork.org/Issue/an-unfinished-cinema-abbas-kiarostami/26270,pending
26264,voices-for-now-for-tomorrow,Arts & Culture,https://olivenetwork.org/Issue/voices-for-now-for-tomorrow/26264,pending
26261,paper-and-pen-diaries-are-forever,Arts & Culture,https://olivenetwork.org/Issue/paper-and-pen-diaries-are-forever/26261,pending
26258,emotional-labour-of-social-practice-artists-moving-towards-sustainable-collective-care,Arts & Culture,https://olivenetwork.org/Issue/emotional-labour-of-social-practice-artists-moving-towards-sustainable-collective-care/26258,pending
26252,doha-social-summit-path-to-fairer-societies-begins-in-the-classroom,Arts & Culture,https://olivenetwork.org/Issue/doha-social-summit-path-to-fairer-societies-begins-in-the-classroom/26252,pending
26237,museion-academy-international-symposium-culture-as-a-commons,Arts & Culture,https://olivenetwork.org/Issue/museion-academy-international-symposium-culture-as-a-commons/26237,pending
26233,historian-william-dalrymple-speaks-about-gaza,Arts & Culture,https://olivenetwork.org/Issue/historian-william-dalrymple-speaks-about-gaza/26233,pending
26231,enduring-game-expanding-new-models-of-museum-making,Arts & Culture,https://olivenetwork.org/Issue/enduring-game-expanding-new-models-of-museum-making/26231,pending
26227,a-world-in-need-of-poets,Arts & Culture,https://olivenetwork.org/Issue/a-world-in-need-of-poets/26227,pending
26226,arundhati-roy-on,Arts & Culture,https://olivenetwork.org/Issue/arundhati-roy-on/26226,pending
26224,who-is-madleen,Arts & Culture,https://olivenetwork.org/Issue/who-is-madleen/26224,pending
26223,freedom-flotilla-madleen-tracker,Arts & Culture,https://olivenetwork.org/Issue/freedom-flotilla-madleen-tracker/26223,pending
26214,lower-frequencies-steve-mcqueen-s-bass-as-cinematic-space,Arts & Culture,https://olivenetwork.org/Issue/lower-frequencies-steve-mcqueen-s-bass-as-cinematic-space/26214,pending
26206,shadowily-in-different-tongues,Arts & Culture,https://olivenetwork.org/Issue/shadowily-in-different-tongues/26206,pending
26203,fundaci-mir-mallorca-max-de-esteban-extinction,Arts & Culture,https://olivenetwork.org/Issue/fundaci-mir-mallorca-max-de-esteban-extinction/26203,pending
26202,tilda-swinton,Arts & Culture,https://olivenetwork.org/Issue/tilda-swinton/26202,pending
26200,tech-fascism-is-not-inevitable-community-is-the-alternative,Arts & Culture,https://olivenetwork.org/Issue/tech-fascism-is-not-inevitable-community-is-the-alternative/26200,pending
26196,it-is-everything-art-gets-a-bad-name-for-and-everything-i-love-damien-hirst-and-cornelia-parker-on-choosing-artworks-for-schools,Arts & Culture,https://olivenetwork.org/Issue/it-is-everything-art-gets-a-bad-name-for-and-everything-i-love-damien-hirst-and-cornelia-parker-on-choosing-artworks-for-schools/26196,pending
26192,soils-l-internationale,Arts & Culture,https://olivenetwork.org/Issue/soils-l-internationale/26192,pending
26191,lunana-a-yak-in-the-classroom,Arts & Culture,https://olivenetwork.org/Issue/lunana-a-yak-in-the-classroom/26191,pending
26189,discover-the-vibrant-textile-works-of-romani-artist-ma-gorzata-mirga-tas,Arts & Culture,https://olivenetwork.org/Issue/discover-the-vibrant-textile-works-of-romani-artist-ma-gorzata-mirga-tas/26189,pending
26188,francis-al-s-s-the-gibraltar-projects,Arts & Culture,https://olivenetwork.org/Issue/francis-al-s-s-the-gibraltar-projects/26188,pending
26185,between-worlds-resonant-ecologies,Arts & Culture,https://olivenetwork.org/Issue/between-worlds-resonant-ecologies/26185,pending
26182,shelter,Arts & Culture,https://olivenetwork.org/Issue/shelter/26182,pending
26179,unicef-global-learning-innovation-hub,Arts & Culture,https://olivenetwork.org/Issue/unicef-global-learning-innovation-hub/26179,pending
26171,louisiana-museum-ocean,Arts & Culture,https://olivenetwork.org/Issue/louisiana-museum-ocean/26171,pending
26170,museums-and-societal-collapse-the-museum-as-lifeboat,Arts & Culture,https://olivenetwork.org/Issue/museums-and-societal-collapse-the-museum-as-lifeboat/26170,pending
26163,art-changes-people-and-people-change-the-world-the-artists-targeting-un-s-general-assembly,Arts & Culture,https://olivenetwork.org/Issue/art-changes-people-and-people-change-the-world-the-artists-targeting-un-s-general-assembly/26163,pending
26160,venice-biennale-dryland,Arts & Culture,https://olivenetwork.org/Issue/venice-biennale-dryland/26160,pending
26153,voltaire-and-technology-s-liberating-power,Arts & Culture,https://olivenetwork.org/Issue/voltaire-and-technology-s-liberating-power/26153,pending
26150,venice-biennale-the-pleasures-we-choose,Arts & Culture,https://olivenetwork.org/Issue/venice-biennale-the-pleasures-we-choose/26150,pending
26147,chile-cosmonaci-n,Arts & Culture,https://olivenetwork.org/Issue/chile-cosmonaci-n/26147,pending
26146,china-people-s-republic-of-atlas-harmony-in-diversity,Arts & Culture,https://olivenetwork.org/Issue/china-people-s-republic-of-atlas-harmony-in-diversity/26146,pending
26125,bouchra-khalili-all-tomorrow-s-revolutions,Arts & Culture,https://olivenetwork.org/Issue/bouchra-khalili-all-tomorrow-s-revolutions/26125,pending
26088,innovative-museums-set-to-open-globally-in-2024,Arts & Culture,https://olivenetwork.org/Issue/innovative-museums-set-to-open-globally-in-2024/26088,pending
26069,international-school-for-peace,Arts & Culture,https://olivenetwork.org/Issue/international-school-for-peace/26069,pending
26060,countries-grapple-with-shaping-ai-governance-amid-heightened-global-tensions,Arts & Culture,https://olivenetwork.org/Issue/countries-grapple-with-shaping-ai-governance-amid-heightened-global-tensions/26060,pending
26037,tunes-for-transformation-how-ancient-chinese-music-inspires-positive-change,Arts & Culture,https://olivenetwork.org/Issue/tunes-for-transformation-how-ancient-chinese-music-inspires-positive-change/26037,pending
26027,international-nowruz-day-21-march,Arts & Culture,https://olivenetwork.org/Issue/international-nowruz-day-21-march/26027,pending
26026,marking-the-web-s-35th-birthday-an-open-letter,Arts & Culture,https://olivenetwork.org/Issue/marking-the-web-s-35th-birthday-an-open-letter/26026,pending
26021,art-2030-teresa-margolles-researches-the-social-causes-and-consequences-of-death,Arts & Culture,https://olivenetwork.org/Issue/art-2030-teresa-margolles-researches-the-social-causes-and-consequences-of-death/26021,pending
26005,water-bear-a-wild-education,Arts & Culture,https://olivenetwork.org/Issue/water-bear-a-wild-education/26005,pending
25972,success-in-finland-education,Arts & Culture,https://olivenetwork.org/Issue/success-in-finland-education/25972,pending
25964,a-convening-of-civic-poets,Arts & Culture,https://olivenetwork.org/Issue/a-convening-of-civic-poets/25964,pending
25960,we-have-established-the-lesson-for-the-entire-world,Arts & Culture,https://olivenetwork.org/Issue/we-have-established-the-lesson-for-the-entire-world/25960,pending
25955,a-new-experimental-art-center-has-opened-in-bethlehem-and-it-hopes-to-bring-the-art-world-to-the-west-bank,Arts & Culture,https://olivenetwork.org/Issue/a-new-experimental-art-center-has-opened-in-bethlehem-and-it-hopes-to-bring-the-art-world-to-the-west-bank/25955,pending
25952,pope-hosts-artists-in-sistine-chapel-even-some-who-attracted-controversy,Arts & Culture,https://olivenetwork.org/Issue/pope-hosts-artists-in-sistine-chapel-even-some-who-attracted-controversy/25952,pending
25951,bridging-the-gap-with-classical-music,Arts & Culture,https://olivenetwork.org/Issue/bridging-the-gap-with-classical-music/25951,pending
25950,forum-for-the-future-food,Arts & Culture,https://olivenetwork.org/Issue/forum-for-the-future-food/25950,pending
25947,international-museum-day-2023-to-focus-on-sustainability-and-well-being,Arts & Culture,https://olivenetwork.org/Issue/international-museum-day-2023-to-focus-on-sustainability-and-well-being/25947,pending
25941,un-news-freedom-of-the-press-under-attack-worldwide,Arts & Culture,https://olivenetwork.org/Issue/un-news-freedom-of-the-press-under-attack-worldwide/25941,pending
25937,gagosian-rites-of-passage,Arts & Culture,https://olivenetwork.org/Issue/gagosian-rites-of-passage/25937,pending
25936,art-can-impact-society-watch-how-artist-minerva-cuevas-uses-her-creative-practice-to-trigger-real-world-change,Arts & Culture,https://olivenetwork.org/Issue/art-can-impact-society-watch-how-artist-minerva-cuevas-uses-her-creative-practice-to-trigger-real-world-change/25936,pending
25922,kamala-ibrahim-ishag-states-of-oneness,Arts & Culture,https://olivenetwork.org/Issue/kamala-ibrahim-ishag-states-of-oneness/25922,pending
25912,german-artist-julian-rosefeldt-s-new-film-weaves-2-000-years-worth-of-cultural-history-into-a-commentary-on-capitalist-greed,Arts & Culture,https://olivenetwork.org/Issue/german-artist-julian-rosefeldt-s-new-film-weaves-2-000-years-worth-of-cultural-history-into-a-commentary-on-capitalist-greed/25912,pending
25909,unesco-culture-protecting-our-heritage-and-fostering-creativity,Arts & Culture,https://olivenetwork.org/Issue/unesco-culture-protecting-our-heritage-and-fostering-creativity/25909,pending
25897,at-cop27-artists-are-installing-their-work-to-urge-heads-of-state-to-act-on-climate-change,Arts & Culture,https://olivenetwork.org/Issue/at-cop27-artists-are-installing-their-work-to-urge-heads-of-state-to-act-on-climate-change/25897,pending
25894,as-un-prepares-for-cop27-we-look-at-which-art-initiatives-are-working-alongside-governments-to-create-real-environmental-change,Arts & Culture,https://olivenetwork.org/Issue/as-un-prepares-for-cop27-we-look-at-which-art-initiatives-are-working-alongside-governments-to-create-real-environmental-change/25894,pending
25887,it-s-time-to-wake-up-artist-cecilia-vicu-a-on-her-monumental-soft-sculptures-and-their-hard-message-about-planetary-survival,Arts & Culture,https://olivenetwork.org/Issue/it-s-time-to-wake-up-artist-cecilia-vicu-a-on-her-monumental-soft-sculptures-and-their-hard-message-about-planetary-survival/25887,pending
25872,the-role-of-creative-industries-in-developing-countries-experts-opinions,Arts & Culture,https://olivenetwork.org/Issue/the-role-of-creative-industries-in-developing-countries-experts-opinions/25872,pending
25869,ghanaian-curator-nana-oforiatta-ayim-on-why-the-future-of-the-museum-must-exist-beyond-art-s-traditional-boundaries,Arts & Culture,https://olivenetwork.org/Issue/ghanaian-curator-nana-oforiatta-ayim-on-why-the-future-of-the-museum-must-exist-beyond-art-s-traditional-boundaries/25869,pending
25867,indian-girl-school-offers-opportunities-for-the-marginalized,Arts & Culture,https://olivenetwork.org/Issue/indian-girl-school-offers-opportunities-for-the-marginalized/25867,pending
25866,the-good-web,Arts & Culture,https://olivenetwork.org/Issue/the-good-web/25866,pending
25850,progressive-internationalism-introducing-the-art-of-internationalism,Arts & Culture,https://olivenetwork.org/Issue/progressive-internationalism-introducing-the-art-of-internationalism/25850,pending
25846,refugee-week-southbank-centre-dance-with-little-amal,Arts & Culture,https://olivenetwork.org/Issue/refugee-week-southbank-centre-dance-with-little-amal/25846,pending
25842,6-museums-successfully-cementing-relationships-with-their-audiences,Arts & Culture,https://olivenetwork.org/Issue/6-museums-successfully-cementing-relationships-with-their-audiences/25842,pending
25838,the-hope-forum,Arts & Culture,https://olivenetwork.org/Issue/the-hope-forum/25838,pending
25833,unesco-world-poetry-day,Arts & Culture,https://olivenetwork.org/Issue/unesco-world-poetry-day/25833,pending
25830,violinists-across-29-countries-play-to-support-ukraine,Arts & Culture,https://olivenetwork.org/Issue/violinists-across-29-countries-play-to-support-ukraine/25830,pending
25782,united-nations-alliance-of-civilizations-unaoc,Arts & Culture,https://olivenetwork.org/Issue/united-nations-alliance-of-civilizations-unaoc/25782,pending
25771,rsa-indigenous-knowledge-the-wisdom-of-deep-listening,Arts & Culture,https://olivenetwork.org/Issue/rsa-indigenous-knowledge-the-wisdom-of-deep-listening/25771,pending
25762,140-artists-ideas-for-planet-earth,Arts & Culture,https://olivenetwork.org/Issue/140-artists-ideas-for-planet-earth/25762,pending
25757,art-2030-interspecies-assembly,Arts & Culture,https://olivenetwork.org/Issue/art-2030-interspecies-assembly/25757,pending
25750,ideascity-new-museum,Arts & Culture,https://olivenetwork.org/Issue/ideascity-new-museum/25750,pending
25749,leaving-no-one-behind-indigenous-peoples-and-the-call-for-a-new-social-contract,Arts & Culture,https://olivenetwork.org/Issue/leaving-no-one-behind-indigenous-peoples-and-the-call-for-a-new-social-contract/25749,pending
25739,l-oiseau-bleu-two-urban-canvases-at-the-united-nations-office-at-geneva-to-embody-one-of-the-17-sustainable-development-goals,Arts & Culture,https://olivenetwork.org/Issue/l-oiseau-bleu-two-urban-canvases-at-the-united-nations-office-at-geneva-to-embody-one-of-the-17-sustainable-development-goals/25739,pending
25730,a-12-foot-puppet-of-a-syrian-girl-will-travel-5-000-miles-this-summer-as-part-of-a-wildly-ambitious-art-project-about-the-plight-of-refugees,Arts & Culture,https://olivenetwork.org/Issue/a-12-foot-puppet-of-a-syrian-girl-will-travel-5-000-miles-this-summer-as-part-of-a-wildly-ambitious-art-project-about-the-plight-of-refugees/25730,pending
25728,the-fight-for-quiet-in-a-world-full-of-noise-pollution,Arts & Culture,https://olivenetwork.org/Issue/the-fight-for-quiet-in-a-world-full-of-noise-pollution/25728,pending
25722,un-the-world-in-faces,Arts & Culture,https://olivenetwork.org/Issue/un-the-world-in-faces/25722,pending
25716,world-creativity-and-innovation-day-21-april-celebrating-the-creative-economy-in-2021,Arts & Culture,https://olivenetwork.org/Issue/world-creativity-and-innovation-day-21-april-celebrating-the-creative-economy-in-2021/25716,pending
25713,archana-soreng-indigenous-youth-are-the-bearers-of-their-culture,Arts & Culture,https://olivenetwork.org/Issue/archana-soreng-indigenous-youth-are-the-bearers-of-their-culture/25713,pending
25709,hiver-nomade-winter-nomads,Arts & Culture,https://olivenetwork.org/Issue/hiver-nomade-winter-nomads/25709,pending
25705,what-the-world-s-best-teacher-did-next,Arts & Culture,https://olivenetwork.org/Issue/what-the-world-s-best-teacher-did-next/25705,pending
25704,the-story-behind-our-film-the-girl-who-built-a-rocket,Arts & Culture,https://olivenetwork.org/Issue/the-story-behind-our-film-the-girl-who-built-a-rocket/25704,pending
25702,going-viral-the-right-way-what-it-s-like-running-the-world-s-best-museum-social-media-accounts-during-a-pandemic,Arts & Culture,https://olivenetwork.org/Issue/going-viral-the-right-way-what-it-s-like-running-the-world-s-best-museum-social-media-accounts-during-a-pandemic/25702,pending
25701,japan-s-cherry-blossom-viewing-parties-the-history-of-chasing-the-fleeting-beauty-of-sakura,Arts & Culture,https://olivenetwork.org/Issue/japan-s-cherry-blossom-viewing-parties-the-history-of-chasing-the-fleeting-beauty-of-sakura/25701,pending
25700,un-library-s-francesco-pisano-this-body-of-knowledge-is-the-silicon-valley-of-multilateralism,Arts & Culture,https://olivenetwork.org/Issue/un-library-s-francesco-pisano-this-body-of-knowledge-is-the-silicon-valley-of-multilateralism/25700,pending
25695,atlas-of-the-future-the-power-of-cultural-arts-meet-futurehero-jordi-costa,Arts & Culture,https://olivenetwork.org/Issue/atlas-of-the-future-the-power-of-cultural-arts-meet-futurehero-jordi-costa/25695,pending
25691,the-fastest-way-to-make-a-populist-into-a-humanist-is-to-listen,Arts & Culture,https://olivenetwork.org/Issue/the-fastest-way-to-make-a-populist-into-a-humanist-is-to-listen/25691,pending
25689,world-health-organization-joins-art-world-to-launch-global-campaign-confronting-mental-health-toll-of-pandemic,Arts & Culture,https://olivenetwork.org/Issue/world-health-organization-joins-art-world-to-launch-global-campaign-confronting-mental-health-toll-of-pandemic/25689,pending
25676,libraries-with-buckets-of-love-atlas-of-the-future,Arts & Culture,https://olivenetwork.org/Issue/libraries-with-buckets-of-love-atlas-of-the-future/25676,pending
25675,wise-women-6-ancient-female-philosophers-you-should-know-about,Arts & Culture,https://olivenetwork.org/Issue/wise-women-6-ancient-female-philosophers-you-should-know-about/25675,pending
25674,the-teenagers-in-crisis-at-europe-s-borders,Arts & Culture,https://olivenetwork.org/Issue/the-teenagers-in-crisis-at-europe-s-borders/25674,pending
25670,what-s-next-for-the-contract-for-the-web,Arts & Culture,https://olivenetwork.org/Issue/what-s-next-for-the-contract-for-the-web/25670,pending
25666,christians-muslims-and-jews-to-share-faith-centre-in-berlin,Arts & Culture,https://olivenetwork.org/Issue/christians-muslims-and-jews-to-share-faith-centre-in-berlin/25666,pending
25656,2021-united-nations-year-of-creative-economy-for-sustainable-development,Arts & Culture,https://olivenetwork.org/Issue/2021-united-nations-year-of-creative-economy-for-sustainable-development/25656,pending
25649,curious-kids-live-join-us-to-learn-about-rainforests,Arts & Culture,https://olivenetwork.org/Issue/curious-kids-live-join-us-to-learn-about-rainforests/25649,pending
25644,reading-the-waves-who-s-making-sense-of-narrative-change,Arts & Culture,https://olivenetwork.org/Issue/reading-the-waves-who-s-making-sense-of-narrative-change/25644,pending
25636,with-powerful-poem-amanda-gorman-sets-the-tone-for-biden-s-presidency,Arts & Culture,https://olivenetwork.org/Issue/with-powerful-poem-amanda-gorman-sets-the-tone-for-biden-s-presidency/25636,pending
25623,museums-around-the-world-step-up-to-be-transformed-into-vaccination-centres,Arts & Culture,https://olivenetwork.org/Issue/museums-around-the-world-step-up-to-be-transformed-into-vaccination-centres/25623,pending
25620,paris-school-of-international-affairs-youth-leaders-summit,Arts & Culture,https://olivenetwork.org/Issue/paris-school-of-international-affairs-youth-leaders-summit/25620,pending
25590,priya-burci-powercoders-is-really-about-empowering-refugees,Arts & Culture,https://olivenetwork.org/Issue/priya-burci-powercoders-is-really-about-empowering-refugees/25590,pending
25583,as-germany-extends-its-lockdown-shuttered-museums-are-offering-up-their-galleries-to-cramped-and-poorly-ventilated-schools,Arts & Culture,https://olivenetwork.org/Issue/as-germany-extends-its-lockdown-shuttered-museums-are-offering-up-their-galleries-to-cramped-and-poorly-ventilated-schools/25583,pending
25581,marcus-rashford-s-book-club-couldn-t-come-at-a-better-time-children-s-reading-is-at-a-15-year-low,Arts & Culture,https://olivenetwork.org/Issue/marcus-rashford-s-book-club-couldn-t-come-at-a-better-time-children-s-reading-is-at-a-15-year-low/25581,pending
25556,new-york-times-the-museum-is-the-refugee-s-home,Arts & Culture,https://olivenetwork.org/Issue/new-york-times-the-museum-is-the-refugee-s-home/25556,pending
25554,biblioth-ques-sans-fronti-res,Arts & Culture,https://olivenetwork.org/Issue/biblioth-ques-sans-fronti-res/25554,pending
25553,first-online-university-for-refugees-kiron-open-higher-education,Arts & Culture,https://olivenetwork.org/Issue/first-online-university-for-refugees-kiron-open-higher-education/25553,pending
25551,universities-enrich-communities-as-well-as-educating-students-new-research,Arts & Culture,https://olivenetwork.org/Issue/universities-enrich-communities-as-well-as-educating-students-new-research/25551,pending
25535,the-han-nefkens-foundation-and-fundaci-antoni-t-pies-aziz-hazara-the-restless-echo-of-tomorrow,Arts & Culture,https://olivenetwork.org/Issue/the-han-nefkens-foundation-and-fundaci-antoni-t-pies-aziz-hazara-the-restless-echo-of-tomorrow/25535,pending
25526,atlas-of-the-future-school-s-out-this-learning-community-is-in,Arts & Culture,https://olivenetwork.org/Issue/atlas-of-the-future-school-s-out-this-learning-community-is-in/25526,pending
25523,why-we-need-museums-now-more-than-ever,Arts & Culture,https://olivenetwork.org/Issue/why-we-need-museums-now-more-than-ever/25523,pending
25519,conservation-international-nature-is-speaking-penelope-cruz-is-water,Arts & Culture,https://olivenetwork.org/Issue/conservation-international-nature-is-speaking-penelope-cruz-is-water/25519,pending
25509,skate-for-democracy,Arts & Culture,https://olivenetwork.org/Issue/skate-for-democracy/25509,pending
25474,hauser-wirth-has-rallied-more-than-100-art-stars-to-donate-works-for-a-fundraiser-to-rescue-the-queens-museum-and-15-other-at-risk-new-york-nonprofits,Arts & Culture,https://olivenetwork.org/Issue/hauser-wirth-has-rallied-more-than-100-art-stars-to-donate-works-for-a-fundraiser-to-rescue-the-queens-museum-and-15-other-at-risk-new-york-nonprofits/25474,pending
25458,rachel-whiteread-and-13-other-art-stars-are-selling-work-made-from-the-scorched-fields-of-iraq-to-benefit-refugees,Arts & Culture,https://olivenetwork.org/Issue/rachel-whiteread-and-13-other-art-stars-are-selling-work-made-from-the-scorched-fields-of-iraq-to-benefit-refugees/25458,pending
25416,walid-raad-the-2019-turner-prize-winners-and-other-artists-are-mobilizing-to-raise-emergency-funds-for-beirut,Arts & Culture,https://olivenetwork.org/Issue/walid-raad-the-2019-turner-prize-winners-and-other-artists-are-mobilizing-to-raise-emergency-funds-for-beirut/25416,pending
25407,water-is-sacred-10-visual-artists-reflect-on-the-human-right-to-water,Arts & Culture,https://olivenetwork.org/Issue/water-is-sacred-10-visual-artists-reflect-on-the-human-right-to-water/25407,pending
25403,olive-network-online-exhibition,Arts & Culture,https://olivenetwork.org/Issue/olive-network-online-exhibition/25403,pending
25396,art-2030-quality-and-equality-in-education,Arts & Culture,https://olivenetwork.org/Issue/art-2030-quality-and-equality-in-education/25396,pending
25388,l-oeil-de-la-gen-ve-internationale-july-2020,Arts & Culture,https://olivenetwork.org/Issue/l-oeil-de-la-gen-ve-internationale-july-2020/25388,pending
25384,nations-skate-youth,Arts & Culture,https://olivenetwork.org/Issue/nations-skate-youth/25384,pending
25369,sphinx-president-responds-to-national-crisis,Arts & Culture,https://olivenetwork.org/Issue/sphinx-president-responds-to-national-crisis/25369,pending
25368,7-ways-to-trigger-world-peace,Arts & Culture,https://olivenetwork.org/Issue/7-ways-to-trigger-world-peace/25368,pending
25366,uk-arts-leading-figures-join-call-for-green-recovery-from-coronavirus-crisis,Arts & Culture,https://olivenetwork.org/Issue/uk-arts-leading-figures-join-call-for-green-recovery-from-coronavirus-crisis/25366,pending
25363,itu-news-here-s-how-itu-contributes-to-digital-cooperation-worldwide,Arts & Culture,https://olivenetwork.org/Issue/itu-news-here-s-how-itu-contributes-to-digital-cooperation-worldwide/25363,pending
25358,former-nazi-submarine-base-transformed-into-digital-art-gallery,Arts & Culture,https://olivenetwork.org/Issue/former-nazi-submarine-base-transformed-into-digital-art-gallery/25358,pending
25350,ruangrupa-the-collective-in-charge-of-the-next-documenta-reflect-on-what-it-means-to-curate-in-times-of-crisis,Arts & Culture,https://olivenetwork.org/Issue/ruangrupa-the-collective-in-charge-of-the-next-documenta-reflect-on-what-it-means-to-curate-in-times-of-crisis/25350,pending
25315,water-aid-veronique-a-portrait-of-inspiration,Arts & Culture,https://olivenetwork.org/Issue/water-aid-veronique-a-portrait-of-inspiration/25315,pending
25290,economic-growth-is-an-unnecessary-evil-jacinda-ardern-is-right-to-deprioritise-it,Arts & Culture,https://olivenetwork.org/Issue/economic-growth-is-an-unnecessary-evil-jacinda-ardern-is-right-to-deprioritise-it/25290,pending
25288,expose-fake-news-by-using-a-digital-kitemark-to-guarantee-quality-urges-itn,Arts & Culture,https://olivenetwork.org/Issue/expose-fake-news-by-using-a-digital-kitemark-to-guarantee-quality-urges-itn/25288,pending
25286,to-survive-the-challenges-ahead-cultural-institutions-will-need-to-redefine-the-value-of-art,Arts & Culture,https://olivenetwork.org/Issue/to-survive-the-challenges-ahead-cultural-institutions-will-need-to-redefine-the-value-of-art/25286,pending
25283,coronavirus-is-revitalising-the-concept-of-community-for-the-21st-century,Arts & Culture,https://olivenetwork.org/Issue/coronavirus-is-revitalising-the-concept-of-community-for-the-21st-century/25283,pending
25279,using-creativity-to-honorheroes-doing-extraordinary-things-during-covid-19,Arts & Culture,https://olivenetwork.org/Issue/using-creativity-to-honorheroes-doing-extraordinary-things-during-covid-19/25279,pending
25262,hauser-wirth-has-pledged-to-donate-10-percent-of-all-sales-from-its-online-shows-to-the-world-health-organization,Arts & Culture,https://olivenetwork.org/Issue/hauser-wirth-has-pledged-to-donate-10-percent-of-all-sales-from-its-online-shows-to-the-world-health-organization/25262,pending
25256,among-the-trees-a-virtual-tour-hayward-gallery,Arts & Culture,https://olivenetwork.org/Issue/among-the-trees-a-virtual-tour-hayward-gallery/25256,pending
25253,amid-our-fear-we-re-rediscovering-utopian-hopes-of-a-connected-world,Arts & Culture,https://olivenetwork.org/Issue/amid-our-fear-we-re-rediscovering-utopian-hopes-of-a-connected-world/25253,pending
25247,why-a-pilgrimage-was-good-practice-for-lockdown,Arts & Culture,https://olivenetwork.org/Issue/why-a-pilgrimage-was-good-practice-for-lockdown/25247,pending
25212,three-enchantingly-painted-houses-in-the-lost-city-of-pompeii-are-finally-open-to-the-public-after-a-40-year-restoration-project,Arts & Culture,https://olivenetwork.org/Issue/three-enchantingly-painted-houses-in-the-lost-city-of-pompeii-are-finally-open-to-the-public-after-a-40-year-restoration-project/25212,pending
25204,graciela-iturbide-at-tate-modern,Arts & Culture,https://olivenetwork.org/Issue/graciela-iturbide-at-tate-modern/25204,pending
25202,mexican-artist-pedro-reyes-molds-1-527-guns-into-shovels-used-to-plant-trees,Arts & Culture,https://olivenetwork.org/Issue/mexican-artist-pedro-reyes-molds-1-527-guns-into-shovels-used-to-plant-trees/25202,pending
25200,sonia-boyce-obe-ra-british-pavilion-artist-2021,Arts & Culture,https://olivenetwork.org/Issue/sonia-boyce-obe-ra-british-pavilion-artist-2021/25200,pending
25199,artangel-portugal-joins-red-lines,Arts & Culture,https://olivenetwork.org/Issue/artangel-portugal-joins-red-lines/25199,pending
25196,how-activists-made-the-art-world-wake-up-to-the-climate-crisis,Arts & Culture,https://olivenetwork.org/Issue/how-activists-made-the-art-world-wake-up-to-the-climate-crisis/25196,pending
25167,honeyland,Arts & Culture,https://olivenetwork.org/Issue/honeyland/25167,pending
25161,the-arts-and-climate-change-canada-council-for-the-arts,Arts & Culture,https://olivenetwork.org/Issue/the-arts-and-climate-change-canada-council-for-the-arts/25161,pending
25136,we-make-tomorrow-summit,Arts & Culture,https://olivenetwork.org/Issue/we-make-tomorrow-summit/25136,pending
25133,we-re-bonded-like-sisters-the-choir-giving-trafficked-women-a-voice,Arts & Culture,https://olivenetwork.org/Issue/we-re-bonded-like-sisters-the-choir-giving-trafficked-women-a-voice/25133,pending
25110,want-to-buy-art-and-support-human-rights-see-works-that-gerhard-richter-yoko-ono-and-other-artists-created-to-benefit-amnesty-international,Arts & Culture,https://olivenetwork.org/Issue/want-to-buy-art-and-support-human-rights-see-works-that-gerhard-richter-yoko-ono-and-other-artists-created-to-benefit-amnesty-international/25110,pending
25107,royal-academy-of-arts-eco-visionaries,Arts & Culture,https://olivenetwork.org/Issue/royal-academy-of-arts-eco-visionaries/25107,pending
25095,rembrandt-and-vel-zquez-lived-in-warring-nations-and-never-met-and-yet-they-painted-like-brothers,Arts & Culture,https://olivenetwork.org/Issue/rembrandt-and-vel-zquez-lived-in-warring-nations-and-never-met-and-yet-they-painted-like-brothers/25095,pending
25088,steve-mcqueen-hopes-year-3-work-will-inspire-art-s-next-generation,Arts & Culture,https://olivenetwork.org/Issue/steve-mcqueen-hopes-year-3-work-will-inspire-art-s-next-generation/25088,pending
25077,david-kordansky-gallery-is-launching-an-online-viewing-room-with-an-all-star-sale-that-benefits-climate-activism,Arts & Culture,https://olivenetwork.org/Issue/david-kordansky-gallery-is-launching-an-online-viewing-room-with-an-all-star-sale-that-benefits-climate-activism/25077,pending
25044,every-child-has-a-voice,Arts & Culture,https://olivenetwork.org/Issue/every-child-has-a-voice/25044,pending
25037,watch-the-trailer-for-paul-thomas-anderson-jonny-greenwood-doc-junun,Arts & Culture,https://olivenetwork.org/Issue/watch-the-trailer-for-paul-thomas-anderson-jonny-greenwood-doc-junun/25037,pending
25029,ibrahim-mahama-parliament-of-ghosts-at-the-whitworth-manchester,Arts & Culture,https://olivenetwork.org/Issue/ibrahim-mahama-parliament-of-ghosts-at-the-whitworth-manchester/25029,pending
25026,art-2030-breathe-with-me,Arts & Culture,https://olivenetwork.org/Issue/art-2030-breathe-with-me/25026,pending
